SOURCE	TARGET	LEVEL
Much to their surprise, he keeps his word and shouts to them to "blaze away" as "The Chassepots tore the stout young heart,/And saved Society."	Zu ihrer großen Überraschung hält er sein Wort und ruft sie an, "wegzubrennen", da "die Chassepoten das junge Herz zerrissen / und die Gesellschaft gerettet haben".	-0.04894610384491993
which in general lacked the sourness created by the acidification typical of Lactobacillus.	die im Allgemeinen fehlte die Säure durch die Versauerung typisch für Lactobacillus erstellt.	0.0038241271100169405
Tom wears a green bandana with a ponytail behind his head.	Tom trägt eine grüne Bandana mit einem Pferdeschwanz hinter seinem Kopf.	1.3771536805552471
Dennis Marvin Ham, 78, Canadian businessman and politician.	Dennis Marvin Ham, 78, kanadischer Geschäftsmann und Politiker.	0.40891804554495387
The clay ornaments were limited to the roof of buildings, decorating the cornice, the corners and surmounting the pediment.	Die Tonornamente beschränkten sich auf das Dach von Gebäuden, schmückten das Gesims, die Ecken und überragten den Giebel.	-0.04894610384491993
The first team consisted of Shy, Prancer, Sinceer, Thing 1 & 2, and Myammee.	Das erste Team bestand aus Shy, Prancer, Sinceer, Thing 1 & 2 und Myammee.	0.4456875891808783
March 1951 saw United Nations forces counterattacking back northwards.	Im März 1951 kam es zu einem Gegenangriff der Vereinten Nationen nach Norden.	0.5920573648653528
the Parti Québécois, which wants Quebec to secede from Canada).	die Parti Québécois, die Quebec von Kanada abtrennen will).	0.22510877650845013
However, the Colombian Rainbow boa, Epicrates maurus can also reproduce by facultative parthenogenesis resulting in production of WW female progeny.	Allerdings kann die kolumbianische Rainbow Boa, Epicrates maurus auch durch fakultative Parthenogenese zu reproduzieren, was zur Produktion von WW weiblichen Nachkommen.	-2.2264350430260103
He modelled his action on the great England fast bowler Harold Larwood.	Er modellierte seine Aktion auf dem großen England Fast Bowler Harold Larwood.	0.5490141552904629
He served General McClellan at Yorktown until the Confederates retreated toward Richmond.	Er diente General McClellan in Yorktown, bis sich die Konföderierten in Richtung Richmond zurückzogen.	0.4560773582273911
Lucero, Larry Hernandez, Gocho, Horoscopos de Durango, Tito el Bambino, Gloria Trevi, Tony Dizze, Intocable, Joey Montana y Nacho and Luis Fonsi.	Lucero, Larry Hernandez, Gocho, Horoscopos de Durango, Tito el Bambino, Gloria Trevi, Tony Dizze, Intokabel, Joey Montana y Nacho und Luis Fonsi.	0.5058238413762121
Lucius Valerius M. f. L. n. Flaccus, consul in 261 BC, during the First Punic War.	Lucius Valerius M. f. L. n. Flaccus, Konsul 261 v. Chr., während des Ersten Punischen Krieges.	-0.09466327781894857
She befriends Kylie and Della upon her second visit to Shadow Falls Camp.	Sie befreundete Kylie und Della bei ihrem zweiten Besuch im Shadow Falls Camp.	0.202696933255048
Incumbent Democrat Joe Lieberman lost the August 8 Democratic primary to cable executive Ned Lamont, a former Greenwich selectman.	Der amtierende Demokrat Joe Lieberman verlor den 8. August Democratic Primär Kabel Executive Ned Lamont, ein ehemaliger Greenwich Selectman.	-5.1869630451627575
A vocal critic of McPherson, Mencken wrote of her, "For years she toured the Bible Belt in a Ford, haranguing the morons nightly, under canvas.	Als Gesangskritikerin von McPherson schrieb Mencken von ihr: "Jahrelang tourte sie in einem Ford durch den Bibelgürtel und belästigte die Moronen nächtlich unter Leinwand.	-0.10176461437825947
In 1962, the Baseball Writers' Association of America presented Hornsby with an award retroactively recognizing him as the 1924 MVP.	1962 überreichte die Baseball Writers 'Association of America Hornsby eine Auszeichnung, die ihn rückwirkend als 1924 MVP anerkannte.	0.0038724066884195936
He appeared in the vaudeville musical Battling Butler in 1927.	1927 trat er im vaudeville-Musical Battling Butler auf.	0.35920852660156083
A powerful warrior and armoursmith, Iorek repairs the Subtle Knife when it shatters.	Als mächtiger Krieger und Panzerschmied repariert Iorek das Subtile Messer, wenn es zerschmettert.	-3.1911041659786434
The teeth or baleen in the upper jaw sit exclusively on the maxilla.	Die Zähne oder Baleen im Oberkiefer sitzen ausschließlich auf dem Oberkiefer.	-0.03168489365592752
Psychopaths’ undesirable personality traits may be easily misperceived by even skilled interviewers.	Psychopathen unerwünschte Persönlichkeitsmerkmale können leicht von selbst erfahrenen Interviewern missverstanden werden.	0.24167105013123816
Colonel of the Army and Honorary Chamberlain of Princess Madame Marie Adélaïde of France.	Oberst der Armee und Ehrenkammerin von Prinzessin Madame Marie Adélaïde von Frankreich.	-0.10682468807901696
Kurt Angle and Chris Benoit wrestled Edge and Rey Mysterio for the titles.	Kurt Angle und Chris Benoit ringen Edge und Rey Mysterio um die Titel.	0.03108757634696275
Soon after his bout of illness subsided, Augustus gave up his consulship.	Schon bald nach dem Ende seiner Krankheit gab Augustus sein Konsulat auf.	0.08433016997510337
Large sharks are another major predator of pinnipeds—usually the great white shark but also the tiger shark and mako shark.	Große Haie sind ein weiterer wichtiger Raubtier der Nadelpilze in der Regel der große weiße Hai, sondern auch der Tigerhai und Mako-Hai.	0.10763211678585964
In the southern midlands as far south as Hobart, the dolerite is underlaid by sandstone and similar sedimentary stones.	In den südlichen Midlands bis nach Hobart ist der Dolerit mit Sandstein und ähnlichen Sedimentsteinen unterlegt.	0.8443045753711588
Intermarriage and interaction became common among the Acoma, other pueblos, and Hispanic villages.	Interehe und Interaktion wurden bei den Acoma, anderen Pueblos und hispanischen Dörfern üblich.	-0.9356121391186892
There are prominent quartz and feldspar phenocrysts.	Es gibt prominente Quarz- und Feldspat-Phenokrsten.	0.5556983702028306
He speculates that this probing may represent a biopsy of the olfactory mucous membrane.	Er spekuliert, dass diese Untersuchung eine Biopsie der olfaktorischen Schleimhaut darstellen kann.	-0.24506004115181945
Striped bass, bat rays, leopard sharks, surf perch, jacksmelt, sturgeon, white croaker, and flounders are also found.	Gestreifter Bass, Fledermausstrahlen, Leopardenhaie, Surfbarsche, Jacksmelt, Stör, weißer Croaker und Flunder sind ebenfalls zu finden.	0.10761086055880263
Along with the other LCL hopefuls, Playford journeyed around the electorate advocating his platform.	Zusammen mit den anderen hoffnungsvollen LCL reiste Playford durch die Wählerschaft, die seine Plattform befürwortete.	-2.5448949968555588
In Calcutta, the contract for Bally Bridge of East Indian Railway was earned by Rai Bahadur Jagmal Raja Chauhan of Nagor.	In Kalkutta erhielt Rai Bahadur Jagmal Raja Chauhan von Nagor den Vertrag über die Bally Bridge of East Indian Railway.	0.7113729164263751
His uncompromising attitude did not endear him to moderates and his arrogance and inflexibility often inhibited his effectiveness as a legislator.	Seine kompromisslose Haltung liebte ihn nicht, sich zu mäßigen, und seine Arroganz und Unflexibilität hemmten seine Effektivität als Gesetzgeber oft.	0.28913472305673177
In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.	In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.	-6.0160261335663385
However, many other societies prioritize beneficence over autonomy.	Viele andere Gesellschaften setzen jedoch dem Nutzen Vorrang vor der Autonomie.	0.3207834698884568
Species of grouper include the black, comet, gag, giant, Goliath, Nassau, saddletail, tiger, Warsaw, white and yellowfin grouper.	Arten von Zackenbarsch gehören die schwarze, Komet, Gag, Riese, Goliath, Nassau, Sattelschnecke, Tiger, Warschau, weiß und Gelbflossen Zackenbarsch.	-1.5284921827767244
Minor skirmishes occurred in Vasylivka and Zhovtneve.	Kleine Scharmützel traten in Wasyliwka und Zhowtneve auf.	0.42642049095513584
When the Red Third Regiment defected, he ordered the public execution of captured defectors.	Als das Rote Dritte Regiment ausbrach, ordnete er die öffentliche Hinrichtung gefangener Überläufer an.	0.5320575120218148
In China's Jilin Province, tigers reportedly attacked woodsmen and coachmen, and occasionally entered cabins and dragged out both adults and children.	In der chinesischen Provinz Jilin sollen Tiger Holzmänner und Kutscher angegriffen und gelegentlich in Hütten eingetreten sein und sowohl Erwachsene als auch Kinder hinausgezogen haben.	0.08419268145839809
Sweden and Finland also augmented their rosters with a few NHL and WHA players.	Schweden und Finnland erweitert auch ihre Dienstpläne mit ein paar NHL und WHA Spieler.	0.3298506778980678
Udûn contained underground armories and tunnels for the defence of the Morannon.	Udûn enthielt unterirdische Rüstungen und Tunnel zur Verteidigung der Morannon.	0.07241528237987845
Inhibition of the raphe shifts the behavioral phenotype of uncontrolled stress to a phenotype closer to that of controlled stress.	Die Hemmung der Vergewaltigung verschiebt den Verhaltens-Phänotyp unkontrollierten Stresses auf einen Phänotyp näher an den kontrollierten Stress.	-1.7851724626406666
In contrast, Potter possessed "immense practical perceptions".	Im Gegensatz dazu besaß Potter "immense praktische Wahrnehmungen".	0.531135257937904
The manipulated Titans attack, and while Raven and Beast Boy distract them and Trigon, Tim cuts through Trigon's eyes with his inertrite wings.	Die manipulierten Titanen greifen an, und während Raven und Beast Boy sie und Trigon ablenken, schneidet Tim Trigon mit seinen Trägheitsflügeln durch die Augen.	-0.10411744585211416
Interstate 76 passes through briefly and interchanges with Interstate 676.	Interstate 76 durchquert kurz und wechselt mit Interstate 676.	0.16232793828843814
Temperance appealed strongly to the Methodist doctrines of sanctification and perfection.	Die Mäßigung appellierte stark an die methodistischen Lehren der Heiligung und Vollkommenheit.	0.27180226858165435
Some newspapers labeled the returnees as "fugitives."	Einige Zeitungen bezeichneten die Rückkehrer als "Flüchtlinge".	0.6085168807361702
On 10 May 1940, the Wehrmacht invaded Luxembourg, Netherlands and Belgium.	Am 10. Mai 1940 marschierte die Wehrmacht in Luxemburg, die Niederlande und Belgien ein.	-0.062100830222083486
Above all, most ordinary Armenians frowned on conversion to Roman Catholicism or Greek Orthodoxy.	Vor allem haben die meisten einfachen Armenier bei der Bekehrung zum römisch-katholischen Glauben oder zur griechischen Orthodoxie die Stirn verloren.	0.2679649593551172
A psychiatrist tried unsuccessfully to cure her stuttering.	Ein Psychiater versuchte erfolglos, ihr Stottern zu heilen.	0.42642049095513584
In November the first professional personnel arrived, officers and NCOs, destined for the four DAF M39 platoons.	Im November kam das erste Fachpersonal, Offiziere und NCOs, für die vier DAF M39-Züge bestimmt.	-0.15458312491159906
Reuse of recycled stone quoins around openings as decorative feature.	Wiederverwendung von recycelten Steinquoins um Öffnungen als dekoratives Merkmal.	0.6054687697249038
The NCAA rescinded much of the sanctions against Penn State.	Die NCAA hob einen Großteil der Sanktionen gegen den Penn State auf.	0.2679649593551172
He vacated the WWA Cruiserweight title in April 2002 after returning to WWF.	Nach seiner Rückkehr zum WWF verließ er im April 2002 den Titel WWA Cruiserweight.	-7.541930680149808
His political maneuvers to unite Scotland with England and Wales as an empire mirror Augustus' Pax Romana.	Seine politischen Manöver, Schottland mit England und Wales als Imperium zu vereinen, spiegeln Augustus 'Pax Romana wider.	-0.07959062637199947
Roman emperors to suffer posthumous denigration or damnatio memoriae	Römische Kaiser zu leiden posthumous Denigration oder damnatio memoriae	0.37360198042179626
Rushworth divorces her and Mr Crawford refuses to marry her.	Rushworth scheidet sie und Herr Crawford weigert sich, sie zu heiraten.	-1.5541262319573816
At the first hearings of the Seventh, most listeners wept.	Bei den ersten Anhörungen der Siebten weinten die meisten Zuhörer.	0.13411590865590148
Paisley shouted "I denounce you as the Antichrist!"	Paisley rief: "Ich denunziere dich als Antichrist!"	0.20109217953449854
They both infiltrate the demonstration suiting Electro into the "Fake Electro" costume while Black Cat disguises herself as one of the operators.	Beide infiltrieren die Demonstration passend zu Electro in das "Fake Electro" Kostüm, während Black Cat sich als eine der Operatoren verkleidet.	0.6904383139445279
At Aniversario 1992, Pérez defeated Abdullah the Butcher by disqualification.	Bei Aniversario 1992 besiegte Pérez Abdullah den Schlächter durch Disqualifikation.	0.12187517790018902
Its three bays are divided by paired Doric pilasters supporting a triglyph frieze and panelled parapet.	Seine drei Buchten sind durch gepaart Doric Pilaster unterstützt eine Triglyphe Fries und getäfelt Parapet geteilt.	1.0863553024377952
Beatles biographer Bob Spitz described Starkey's upbringing as "a Dickensian chronicle of misfortune".	Beatles-Biograph Bob Spitz beschrieb Starkeys Erziehung als "dickensianische Chronik des Unglücks".	0.31364942761192
It can also mean endangerment, criminal coercion, kidnapping, unlawful imprisonment, trespassing, and harassment.	Sie kann auch Gefährdung, kriminellen Zwang, Entführung, rechtswidrige Inhaftierung, Übertretung und Belästigung bedeuten.	-0.486451091570809
